pl_name,spec_type,spec_id_a,spec_id_b,authors_a,authors_b,instrument_a,instrument_b,same_instrument,epoch_class,tested,n,n_interp,offset,offset_err,chi2,dof,p_value,chi2_red,slope,slope_err,p_slope,chi2_red_slope,shared_suspect,significant
KELT-9 b,Transmission,877,878,Egan et al. 2024,Egan et al. 2024,CUTE NUV Spectrograph,CUTE NUV Spectrograph,True,unknown,True,8.0,0.0,0.647483836608138,0.32260959414690743,10.526975331839974,7.0,0.16062426598166332,1.5038536188342821,-11.262161055024581,13.84143395979169,0.13045613737827047,1.6441566336974753,False,False
TOI-5205 b,Transmission,1601,1603,Ca&ntilde;as et al. 2026,Ca&ntilde;as et al. 2026,Near Infrared Spectrograph (NIRSpec) - PRISM,Near Infrared Spectrograph (NIRSpec) - PRISM,True,unknown,True,469.0,0.0,0.03491668143474687,0.002091119969915776,498.2956067328276,468.0,0.16076337301721683,1.0647342024205717,-0.0019891120476776443,0.0020637855142690807,0.1599720316094005,1.0650249744553355,False,False
TRAPPIST-1 b,Transmission,1009,1693,Rathcke et al. 2025,Zhang et al. 2018,Near Infrared Spectrograph (NIRSpec) - PRISM,Wide Field Camera 3,False,unknown,True,12.0,12.0,0.055160014536267725,0.00981727070204131,15.448092870955437,11.0,0.16288802696341892,1.404372079177767,0.11516874008477634,0.06179256243626903,0.2867763741084126,1.1974356775117097,False,False
WASP-17 b,Transmission,542,912,Saba et al. 2022,Louie et al. 2025,Space Telescope Imaging Spectrograph,Near Infrared Imager and Slitless Spectrograph (NIRISS),False,unknown,True,5.0,0.0,0.05605730882165252,0.012699485010311509,6.4523007035993105,4.0,0.16782074631491062,1.6130751758998276,0.22256263326556452,0.16712942720407695,0.1968744251745532,1.5596445269194135,False,False
WASP-43 b,Transmission,705,706,Bell et al. 2024,Bell et al. 2024,Mid-Infrared Instrument (MIRI),Mid-Infrared Instrument (MIRI),True,unknown,True,14.0,0.0,0.0007082000849410532,0.003190247163352968,17.721881271406072,13.0,0.16836779829612153,1.3632216362620055,-0.0012626583837656057,0.00199240908743417,0.13794207201690178,1.4433551542081444,False,False
GJ 1132 b,Transmission,555,1083,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,60.0,0.0,0.003913797730638281,0.000980642895218212,69.02319873930986,59.0,0.17471578174676825,1.1698847243950825,0.004071091687401312,0.0016495818829265216,0.30603827540898654,1.0850414369972365,False,False
L 98-59 b,Transmission,881,1622,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.003962711617634184,0.0013729060659508768,21.092146558411265,16.0,0.1749956887291901,1.318259159900704,0.010471415441219283,0.009926380993058623,0.17272757551488607,1.3319544244648645,False,False
GJ 341 b,Transmission,1000,1005,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,55.0,1.0,0.0020106556942819285,0.0004857827828655379,63.49549098477129,54.0,0.17660889176063618,1.1758424256439126,0.0027776205346779267,0.001647189780608906,0.21938784090115143,1.1443765314945662,False,False
GJ 341 b,Transmission,997,1006,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0028959161615487185,0.0005016629383164899,60.140270139803924,51.0,0.1784920318477119,1.1792209831334102,-0.0025306657723189584,0.001741674694492704,0.20342926454060245,1.160580807629256,False,False
55 Cnc e,Eclipse,709,856,Hu et al. 2024,Patel et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,independent,True,19.0,19.0,0.00454447440893139,0.0005428682250779946,23.316563830292466,18.0,0.17871657595070148,1.2953646572384703,0.0025094887027050003,0.0021091115798029737,0.18856171506902902,1.288286079768648,False,False
WASP-18 b,Eclipse,216,614,Arcangeli et al. 2018,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,14.0,0.0,0.0001824292977878521,0.0007426590277896246,17.40264664607578,13.0,0.18154498277039408,1.338665126621214,-0.014985413213557045,0.005883147616543744,0.5362564778887218,0.9095450315128321,False,False
GJ 1132 b,Transmission,555,1087,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,54.0,0.0,0.0019867453121096054,0.000993120923981773,62.1879061111919,53.0,0.18156316463897004,1.1733567190790926,0.004458986777240661,0.0017326622816391994,0.3420163516480943,1.068558886496853,False,False
WASP-17 b,Transmission,911,1014,Louie et al. 2025,Alderson et al. 2022,Near Infrared Imager and Slitless Spectrograph (NIRISS),Wide Field Camera 3,False,unknown,True,25.0,0.0,-0.05077413851538786,0.002457680180316345,30.07086250824046,24.0,0.18241423810997012,1.2529526045100192,-0.019413082474624487,0.01755321853777575,0.18541155676770268,1.2542488891332981,False,False
GJ 1132 b,Transmission,1086,1089,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,56.0,1.0,-0.004572691106406855,0.0010076877333292263,64.03422622290965,55.0,0.1891399982847251,1.1642586585983572,0.00020496524046627443,0.0017621474818910125,0.16512906107301342,1.1855684611900343,False,False
WASP-39 b,Transmission,75,836,JWST Transiting Exoplanet Community ERS Team 2022,Carter et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,29.0,0.0,-0.007408289046941678,0.0025162452877621738,34.3395575836969,28.0,0.18991619950275798,1.226412770846318,-0.004275226010773626,0.006883131023245717,0.16739534420906696,1.2575471081605594,False,False
WASP-17 b,Transmission,541,1010,Saba et al. 2022,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,0.1036076994251339,0.012861117339807583,11.175188931042362,8.0,0.1919689809391436,1.3968986163802952,-0.7184536899364483,0.2582715914071916,0.8418618538986941,0.4909873921576958,False,False
HAT-P-12 b,Transmission,382,642,Yan et al. 2020,Wong et al. 2020,MODS1,Space Telescope Imaging Spectrograph,False,unknown,True,11.0,1.0,-0.02602688647461722,0.014904173660508212,13.58474177525257,10.0,0.1927890635918927,1.3584741775252571,-0.27592842571615495,0.13947727049279435,0.3777653973245514,1.0745617249235808,False,False
WASP-18 b,Eclipse,61,260,Coulombe et al. 2023,Coulombe et al. 2023,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Imager and Slitless Spectrograph (NIRISS),True,unknown,True,403.0,5.0,-0.0010466568362978296,0.0006505382708054891,426.2003255234549,402.0,0.19480380666575878,1.0601998147349625,-0.005703128984977297,0.0018615808184087913,0.2827378573076903,1.0394381883074535,False,False
GJ 341 b,Transmission,998,1005,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,52.0,0.0,0.0012656067209351727,0.000510248200209608,59.42698281885863,51.0,0.19554982152487668,1.1652349572325222,0.003220761044733219,0.0017755931021739947,0.25581604559448984,1.1227344725340787,False,False
WASP-39 b,Transmission,73,170,Fischer et al. 2016,Wakeford et al. 2018,Space Telescope Imaging Spectrograph,Wide Field Camera 3,False,unknown,True,3.0,0.0,0.04077044394020091,0.025330489554289574,3.263489414122724,2.0,0.1955880324471285,1.631744707061362,,,,,False,False
HD 209458 b,Transmission,45,502,Sing et al. 2016,Changeat et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,25.0,0.0,-0.00921825149365208,0.0009728366624125865,29.66003054201838,24.0,0.19627616717341068,1.2358346059174325,-0.013356315629725677,0.006565842980926908,0.3239439843119298,1.109652724829796,False,False
HD 189733 b,Transmission,463,477,Sing et al. 2011,Di Gloria et al. 2015,Space Telescope Imaging Spectrograph,HARPS Echelle Spectrograph,False,unknown,True,4.0,4.0,0.1256558969412987,0.015169841853472081,4.633984001917801,3.0,0.20064607347221866,1.5446613339726003,-0.6602955532746739,0.3465529164319382,0.605402093352969,0.5018624245990945,False,False
WASP-52 b,Transmission,334,1701,Chen et al. 2017,Alam et al. 2018,OSIRIS,Space Telescope Imaging Spectrograph,False,unknown,True,21.0,2.0,0.08452197916214962,0.01117003710301873,24.86809557587565,20.0,0.20652410061223953,1.2434047787937825,0.13253204164691196,0.11457895185684518,0.2147957941064748,1.2384299788288378,False,False
WASP-107 b,Transmission,772,773,Welbanks et al. 2024,Welbanks et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,3.0,0.0,0.009431570412655965,0.008494311948994658,3.1502405868459853,2.0,0.20698265253174744,1.5751202934229926,,,,,False,False
WASP-39 b,Transmission,834,837,Carter et al. 2024,Carter et al. 2024,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec),False,unknown,True,10.0,0.0,0.011722154538707527,0.002158964963780952,12.10812243243527,9.0,0.20728230059820574,1.3453469369372522,-0.06848105058285685,0.03874568545757861,0.3436268642464871,1.1230304937307487,False,False
HAT-P-2 b,Transmission,661,978,Edwards et al. 2023,Jacobs et al. 2025,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,15.0,15.0,0.012046288809701364,0.0015378533965131193,17.91611973626048,14.0,0.2106279249599882,1.27972283830432,0.02250809366342634,0.011301408496221422,0.37740468894828144,1.073044283763348,False,False
WASP-6 b,Transmission,713,1778,Jord&aacute;n et al. 2013,Carter et al. 2020,IMACS spectrograph,FORS2,False,unknown,True,7.0,0.0,0.16629301684363137,0.013747410474423634,8.390357640801017,6.0,0.2108764465547851,1.398392940133503,0.700047630591197,0.4119631510652467,0.35764461338812925,1.1005496609181153,False,False
WASP-127 b,Transmission,224,1650,Chen et al. 2018,Spake et al. 2021,ALFOSC,Space Telescope Imaging Spectrograph,False,unknown,True,8.0,1.0,-0.13762393854170074,0.017433418836736332,9.617055841815386,7.0,0.21133279815597922,1.3738651202593408,1.203439703453383,0.41158939640514847,0.9829044368874739,0.17799290785278257,False,False
WASP-17 b,Transmission,540,1012,Saba et al. 2022,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,-0.006447173276581455,0.015609802149449941,10.828310479621743,8.0,0.21161842585325608,1.353538809952718,0.5392965462509967,0.32054804376598955,0.3327903797844201,1.142538900816288,False,False
WASP-6 b,Transmission,713,1777,Jord&aacute;n et al. 2013,Carter et al. 2020,IMACS spectrograph,FORS2,False,unknown,True,7.0,0.0,0.18076079777263684,0.013788493663409992,8.331165908539061,6.0,0.21483119543523055,1.3885276514231768,0.6870664619650373,0.4129235874638524,0.35113262051164024,1.1125158576985066,False,False
HD 189733 b,Transmission,37,464,Sing et al. 2016,Swain et al. 2008,Wide Field Camera 3,Near Infrared Camera and Multi-Object Spectrometer,False,unknown,True,3.0,3.0,-0.025606306413711862,0.008661208506587446,3.0456333923673755,2.0,0.2180967088066006,1.5228166961836878,,,,,False,False
KELT-11 b,Transmission,351,438,Col&oacute;n et al. 2020,Changeat et al. 2020,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,20.0,0.0,0.027849264759309805,0.0005247346311392272,23.44885108685588,19.0,0.21814960233137948,1.234150057202941,-0.001424024803656092,0.0038138035653172116,0.17897765297944757,1.2949685116264817,False,False
GJ 1132 b,Transmission,1082,1083,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395M,True,unknown,True,64.0,0.0,0.0066654967109997035,0.0010384171207202257,71.38700889583534,63.0,0.21911631525915934,1.1331271253307196,0.0006807480787835834,0.001786397387716345,0.19734100833511065,1.1490611637188812,False,False
GJ 1132 b,Transmission,558,1082,May et al. 2023,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec) - G395M,False,unknown,True,59.0,0.0,-0.0023112249137784337,0.0010172046192345483,66.00674890902772,58.0,0.21976623159762754,1.1380473949832366,0.0017039161478252464,0.0017152774245434786,0.21759654668665004,1.1407009157299497,False,False
GJ 1132 b,Transmission,1087,1088,Bennett et al. 2025,Bennett et al. 2025,Near Infrared Spectrograph (NIRSpec) - G395M,Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,56.0,1.0,-0.0035336267281486635,0.0010052195779842285,62.78058412591792,55.0,0.21993843601928198,1.1414651659257804,-0.003477731736183826,0.0017585460226482257,0.30190479214542226,1.0901780068262614,False,False
WASP-17 b,Transmission,540,541,Saba et al. 2022,Saba et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,-0.08685659151563008,0.014765017704404847,10.671676950903922,8.0,0.2210052092765541,1.3339596188629903,0.8304053551729923,0.31429766011770693,0.8146012207365794,0.5272846890361739,False,False
WASP-12 b,Transmission,248,507,Sing et al. 2013,Changeat et al. 2022,Space Telescope Imaging Spectrograph,Wide Field Camera 3,False,unknown,True,9.0,0.0,-0.02389772773769277,0.0046063935733987775,10.669669260719028,8.0,0.22112764092220996,1.3337086575898784,0.05518786187867472,0.03631865345086187,0.3018685807730308,1.1943784914807256,False,False
WASP-6 b,Transmission,713,1776,Jord&aacute;n et al. 2013,Carter et al. 2020,IMACS spectrograph,FORS2,False,unknown,True,7.0,0.0,0.20956020009613882,0.013799633770105407,8.170026187799449,6.0,0.22590958097860217,1.361671031299908,0.6592487578700125,0.4126476628517688,0.3452144840965596,1.1235356693152143,False,False
GJ 341 b,Transmission,996,1003,Kirk et al. 2024,Kirk et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,53.0,0.0,0.0002666233645361299,0.0004409331215941422,59.25743002269455,52.0,0.22792246192246887,1.1395659619748952,-0.006462467727519721,0.0016314805510167258,0.7605904088602057,0.8542562291514227,False,False
WASP-6 b,Transmission,713,1781,Jord&aacute;n et al. 2013,Carter et al. 2020,IMACS spectrograph,FORS2,False,unknown,True,15.0,0.0,0.18499729428413422,0.007225683366460773,17.47838577886933,14.0,0.23157949975461214,1.248456127062095,0.21672883142145807,0.09660628327861566,0.49149948538251553,0.9573412003861843,False,False
WASP-39 b,Transmission,75,76,JWST Transiting Exoplanet Community ERS Team 2022,JWST Transiting Exoplanet Community ERS Team 2022,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,93.0,1.0,-0.013927020020485029,0.0016553254128088375,101.60109150785435,92.0,0.23167629330620612,1.1043596903027646,0.02226731186331802,0.002811484735657653,0.999999673738788,0.4271725719534531,False,False
L 98-59 b,Transmission,882,1622,Damiano et al. 2022,Zhou et al. 2022,Wide Field Camera 3,Wide Field Camera 3,True,unknown,True,17.0,0.0,-0.0024866548985654855,0.0009686237016957767,19.748455864575885,16.0,0.23176438591540424,1.2342784915359928,0.007090685460294752,0.0068349052672222075,0.2289738040314075,1.2448140088310926,False,False
WASP-39 b,Transmission,73,871,Fischer et al. 2016,Rustamkulov et al. 2023,Space Telescope Imaging Spectrograph,Near Infrared Spectrograph (NIRSpec) - PRISM,False,unknown,True,19.0,2.0,0.023838687856487243,0.0071835229666597205,21.972534261572566,18.0,0.23320680786299444,1.2206963478651425,-0.11353982230349743,0.07033247789490008,0.3079068874682001,1.1392043071717455,False,False
TOI-836 b,Transmission,776,777,Alderson et al. 2024,Alderson et al. 2024,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,105.0,105.0,-0.0006278936381476808,0.0004907856830034516,114.11984166575903,104.0,0.23391361599254012,1.0973061698630675,0.0030361956987321726,0.000893275150831629,0.49350735764285847,0.9957960663455089,False,False
HAT-P-26 b,Transmission,24,396,Wakeford et al. 2017,Stevenson et al. 2016,Space Telescope Imaging Spectrograph,LDSS-3C,False,unknown,True,3.0,0.0,-0.013265680264411559,0.007502660044496046,2.9036545980685795,2.0,0.2341420494121137,1.4518272990342898,,,,,False,False
WASP-39 b,Transmission,73,837,Fischer et al. 2016,Carter et al. 2024,Space Telescope Imaging Spectrograph,Near Infrared Spectrograph (NIRSpec),False,unknown,True,20.0,3.0,0.04005782002161142,0.006883925588760677,23.066787296003735,19.0,0.23441292800032387,1.2140414366317756,-0.05302824031024762,0.06610928792589488,0.21372974197435446,1.2457430459658017,False,False
TRAPPIST-1 e,Transmission,1032,1698,Espinoza et al. 2025,Zhang et al. 2018,Near Infrared Spectrograph (NIRSpec) - PRISM,Wide Field Camera 3,False,unknown,True,12.0,1.0,0.0058368588031396385,0.005393087088002314,13.944879055756672,11.0,0.23605857119271645,1.267716277796061,0.013953178678852414,0.03696665745067499,0.1821966631158565,1.3802408228833376,False,False
CoRoT-1 b,Transmission,4,579,Schlawin et al. 2014,Changeat et al. 2022,SpeX and MORIS,Wide Field Camera 3,False,unknown,True,3.0,0.0,-0.17323204990674296,0.026390910169070983,2.8858958986194025,2.0,0.23623033614767883,1.4429479493097013,,,,,False,False
L 168-9 b,Transmission,903,905,Alam et al. 2025,Alam et al. 2025,Near Infrared Spectrograph (NIRSpec),Near Infrared Spectrograph (NIRSpec),True,unknown,True,53.0,53.0,0.002618203318000739,0.0006478116147552753,58.9542743625966,52.0,0.23624637313392696,1.13373604543455,0.0038351903143034297,0.0012060504933660288,0.5597929401492876,0.9576890073338484,False,False
WASP-107 b,Transmission,768,771,Welbanks et al. 2024,Welbanks et al. 2024,Near Infrared Camera (NIRCam),Near Infrared Camera (NIRCam),True,unknown,True,4.0,0.0,0.010745291101562532,0.006282396934427648,4.2315185530879225,3.0,0.23752516448030397,1.4105061843626407,0.44502054295541976,0.38156141415971295,0.23796903354132284,1.435614724946768,False,False
WASP-17 b,Transmission,540,1010,Saba et al. 2022,Alderson et al. 2022,Space Telescope Imaging Spectrograph,Space Telescope Imaging Spectrograph,True,unknown,True,9.0,0.0,0.018031045726980718,0.013456776826293442,10.399496440384135,8.0,0.2380980502603925,1.299937055048017,0.042023030918222924,0.2791422032289776,0.16820526510985623,1.4824047299136078,False,False
LTT 3780 c,Transmission,1573,1576,Rigby et al. 2025,Rigby et al. 2025,Near Infrared Imager and Slitless Spectrograph (NIRISS),Near Infrared Spectrograph (NIRSpec) - G395H,False,unknown,True,43.0,0.0,0.004256503096350004,0.018214554596742337,48.14506348808544,42.0,0.23814166294678835,1.1463110354306056,-0.39335007700824987,0.7583164892778474,0.21379187507295416,1.1677072760960956,False,False
